Gene name	Human gene name
Trp53i13	TP53I13
Barhl1	BARHL1
Faf1	FAF1
Mylk3	MYLK3
Dok1	DOK1
Grik1	GRIK1
Zfp449	ZNF449
Cfap77	CFAP77
Myo5b	MYO5B
Myo5b	
Abhd15	ABHD15
Ppfibp1	PPFIBP1
Sclt1	SCLT1
Mpig6b	MPIG6B
Sh3pxd2b	SH3PXD2B
Nab1	NAB1
Smim10l2a	SMIM10L2B
Smim10l2a	SMIM10L2A
Ly6g6c	LY6G6C
Gm2174	
Slc25a53	SLC25A53
Ganc	
Ganc	GANC
Tmem30b	TMEM30B
Dmrta2	DMRTA2
Unc79	UNC79
Ly6g6d	LY6G6D
Entpd7	ENTPD7
Eya3	EYA3
Ly6g6e	
Peli2	PELI2
En1	EN1
Ly6g6f	LY6G6F-LY6G6D
Ly6g6f	LY6G6F
Cdipt	CDIPT
Abhd16a	ABHD16A
Ubtd2	UBTD2
Nemp2	NEMP2
Efcab9	EFCAB9
Zcchc18	
Fads2	FADS2
Stk10	STK10
Mlycd	MLYCD
Synpr	SYNPR
Olfr6	
Fam199x	FAM199X
Mtmr2	MTMR2
Ttc23	TTC23
Tll1	TLL1
Rnf157	RNF157
Anp32e	ANP32E
Ly6g5c	LY6G5C
Ly6g5b	LY6G5B
Cox15	COX15
Cox15	
Mtcl1	MTCL1
Sntn	SNTN
Atp6ap1	ATP6AP1
Wdr26	WDR26
4921524J17Rik	C16orf87
Gnl3	GNL3
Cpe	CPE
Fads1	FADS1
Ttf1	TTF1
Cldn17	CLDN17
Acaa2	ACAA2
Cldn8	CLDN8
Krtap24-1	KRTAP24-1
2310079G19Rik	
Krtap26-1	KRTAP26-1
Krtap27-1	KRTAP27-1
2310061N02Rik	
Osgin1	OSGIN1
Krtap13-1	KRTAP13-1
Krtap13-1	KRTAP13-4
Krtap13-1	KRTAP13-2
Krtap13	KRTAP13-3
2310034C09Rik	KRTAP13-3
2310057N15Rik	KRTAP13-3
Stk39	STK39
Lipg	LIPG
Gm5965	KRTAP13-3
Trcg1	
Gm20741	KRTAP13-3
Olfr161	OR1F1
Cutc	CUTC
Krtap14	
Gpt2	GPT2
Krtap15	KRTAP15-1
Krtap19-1	
Krtap19-2	
Krtap19-3	
Rpl17	RPL17
Rpl17	RPL17-C18orf32
Mon1a	MON1A
Krtap19-4	
Krtap19-5	
Krtap19-9b	
Krtap16-3	
Krtap22-2	
Plekho1	PLEKHO1
Gm10229	
Olfr711	
Krtap6-1	
Dmtn	DMTN
Gm10228	
Krtap6-5	
Wdr37	WDR37
1110025L11Rik	
BC031181	C18orf32
Krtap6-3	
Gm6358	
Mefv	MEFV
Syncrip	
Msmo1	MSMO1
Hikeshi	HIKESHI
Dym	DYM
Fen1	FEN1
1700034J05Rik	C12orf71
Larp7	LARP7
Gm52968	
Gm52968	GANC
Tmem258	TMEM258
Dnaja2	DNAJA2
Ubald2	UBALD2
Rep15	REP15
Mrps35	MRPS35
Mvp	MVP
Esx1	ESX1
Insig2	INSIG2
Taok1	TAOK1
Necab2	NECAB2
Prkch	
Prkch	PRKCH
Rab12	RAB12
Abcc2	ABCC2
4933409G03Rik	
Gm10061	
Gm9789	
Il1rapl2	IL1RAPL2
Gm7735	
1110057P08Rik	
Zfp263	ZNF263
Foxp2	FOXP2
Kirrel	KIRREL1
Themis3	
Csnk2b	CSNK2B
Csnk2b	
Tex13a	TEX13B
Olfr2	OR6A2
Setx	SETX
Slc38a8	SLC38A8
Olfr15	OR2C1
Xkr8	XKR8
Gdi1	GDI1
Zfp174	ZNF174
Olfr713	OR10A5
Olfr713	OR10A2
Zfp597	ZNF597
Pagr1b	PAGR1
Olfr714	OR10A5
Olfr714	OR10A2
Smpdl3b	SMPDL3B
Smad7	SMAD7
Zfp277	ZNF277
Pagr1a	PAGR1
Mfsd6	MFSD6
Naa60	NAA60
Klhl2	KLHL2
Olfr17	OR10A4
Dnmbp	DNMBP
Olfr715b	OR2D2
Gm42742	PAGR1
Ctif	CTIF
Synm	SYNM
Rpa2	RPA2
Acly	ACLY
Fam50a	FAM50A
Zbtb7c	ZBTB7C
Neto2	NETO2
Cnih3	CNIH3
Vps45	VPS45
Prima1	PRIMA1
Smad2	SMAD2
Ints6l	INTS6L
Olfr715	OR2D2
Themis2	THEMIS2
Prrt2	PRRT2
Arfgap1	ARFGAP1
Gm20695	CLUAP1
Elavl4	ELAVL4
Fam181a	FAM181A
Fcrls	FCRL4
Olfr716	OR2D3
1700037C18Rik	C16orf90
Asb2	ASB2
Inpp1	INPP1
Nlrp14	NLRP14
Cd5l	CD5L
Itfg1	ITFG1
Il6st	IL6ST
Myrf	MYRF
Gm6370	
Cluap1	CLUAP1
Ccdc121	
Fgf17	FGF17
Otud7b	OTUD7B
Hibch	HIBCH
4930449I24Rik	
Ptprm	PTPRM
Maz	MAZ
Npm2	NPM2
Fam193a	FAM193A
Mbtps1	MBTPS1
Abra	ABRA
Otub2	OTUB2
Tmem260	TMEM260
Angpt1	ANGPT1
Rbmxl2	RBMXL2
Rbmxl2	RBMXL3
Prkd2	PRKD2
Ccdc93	CCDC93
Skor2	SKOR2
Nufip2	NUFIP2
Nlrc3	NLRC3
Rspo2	RSPO2
Wdr66	CFAP251
Ier3ip1	
Zgrf1	
Gm50364	IER3IP1
Gm50364	
Eif3e	EIF3E
Tmem192	TMEM192
Hdhd2	HDHD2
Qrich2	QRICH2
Hif1a	HIF1A
Mansc4	MANSC4
Gm648	CT45A3
Gm648	CT45A1
Gm648	CT45A5
Gm648	CT45A2
Gm648	CT45A9
Gm648	CT45A7
Gm648	CT45A6
Gm648	CT45A10
Gm648	SAGE1
Gm648	CT45A8
Klhl42	KLHL42
Mmgt1	MMGT1
Emc2	EMC2
Scnn1a	SCNN1A
Bloc1s5	BLOC1S5-TXNDC5
Bloc1s5	BLOC1S5
Cryba1	CRYBA1
Bcl7a	BCL7A
Trim75	TRIM22
Tmem74	TMEM74
Trim60	TRIM60
Trhr	TRHR
Trim61	TRIM61
Nrk	NRK
Hsdl1	HSDL1
Fbxw11	FBXW11
Dact3	DACT3
Idi1	IDI1
Ppp1r8	PPP1R8
Cpn1	CPN1
Apela	
Slx4	SLX4
Kif22	KIF22
Nudcd1	NUDCD1
Gpank1	GPANK1
Gm10663	
Smim31	SMIM31
Fip1l1	
Dnaaf1	DNAAF1
Dagla	DAGLA
Htr5b	
Katnal2	KATNAL2
1700019D03Rik	C2orf88
Lrrc30	LRRC30
D17H6S53E	C6orf47
Eef1e1	EEF1E1
Eef1e1	EEF1E1-BLOC1S5
Igf1r	IGF1R
Neurog2	NEUROG2
Phkb	PHKB
Apom	APOM
D3Ertd751e	C4orf33
Mstn	MSTN
Gm9745	IDI2
Eny2	ENY2
Cyp2c23	
Dnah14	DNAH14
Stx12	STX12
Dnase1	DNASE1
Pthlh	PTHLH
Lama1	LAMA1
Mef2c	MEF2C
1700017B05Rik	C15orf39
Odad4	ODAD4
Erlin1	ERLIN1
Tnfrsf1a	TNFRSF1A
Mst1r	MST1R
Plxna3	PLXNA3
Snapc1l	SNAPC1
Otx2	OTX2
Snapc1	SNAPC1
Hdac7	HDAC7
Mdfic	MDFIC
Akt2	AKT2
Espn	ESPN
Cnp	CNP
Actl11	
Ddx24	DDX24
Ddx18	DDX18
Camkv	CAMKV
Smim23	SMIM23
Chuk	CHUK
Taf1c	TAF1C
Eif4g1	EIF4G1
Plekhg6	PLEKHG6
Fgf18	FGF18
Scaf8	SCAF8
1700019A02Rik	
Prpsap1	PRPSAP1
Syt16	SYT16
Lage3	LAGE3
Cd9	CD9
Serpina7	SERPINA7
Ccdc91	CCDC91
Adad2	ADAD2
Sp100	SP140
Arhgap28	ARHGAP28
Pias2	PIAS2
Gm11042	
Kcng4	KCNG4
4930513O06Rik	
Kcnh5	KCNH5
4933428M09Rik	
Wfdc1	WFDC1
Ubl4a	UBL4A
Dock4	DOCK4
Exoc5	EXOC5
Traip	TRAIP
Mtmr11	MTMR11
Sphk1	SPHK1
4932414N04Rik	
Slc10a3	SLC10A3
Tfec	TFEC
Slc9a6	SLC9A6
Marchf1	MARCHF1
Ppcdc	PPCDC
Osbpl3	OSBPL3
Xpo7	XPO7
Sf3b4	SF3B4
Cers6	CERS6
St8sia5	ST8SIA5
Tnip2	TNIP2
Alpk1	ALPK1
Cwf19l1	CWF19L1
Nostrin	NOSTRIN
Atp2c2	ATP2C2
Evi5	EVI5
Sv2a	SV2A
Loxhd1	LOXHD1
Pwwp3b	PWWP3B
Zfp949	
Ntng2	NTNG2
Fcrl1	FCRL1
Syt7	SYT7
Tma16	
Trim43a	TRIM43
Trim43a	TRIM43B
L3mbtl4	L3MBTL4
Syt9	SYT9
Ranbp17	RANBP17
Tktl2	
Scamp5	SCAMP5
Meak7	MEAK7
Gng8	GNG8
Npy5r	
Trap1a	
Zg16	ZG16
Tmem200c	TMEM200C
Cotl1	COTL1
Fam3a	FAM3A
Rhoj	RHOJ
Tiam2	TIAM2
Rpp25	RPP25
Mthfsl	MTHFS
Mthfsl	ST20-MTHFS
Olfml1	OLFML1
Npy1r	
Cycs	CYCS
Pgpep1l	PGPEP1L
Cox5a	COX5A
Klhl36	KLHL36
Psmc3	PSMC3
Ptgir	PTGIR
Ube2d2b	
Magi1	MAGI1
Dbf4	DBF4
AI467606	C16orf54
Naf1	
Ttc9b	TTC9B
Gramd1b	GRAMD1B
Qprt	QPRT
Gphb5	GPHB5
Gabrp	GABRP
Bola1	BOLA1
Rnf165	RNF165
Immp2l	IMMP2L
Nat1	
Spn	SPN
Nat2	
Tifa	TIFA
Nat3	
Calm3	CALM3
Usp10	USP10
Ube2o	UBE2O
Epg5	EPG5
Radx	RADX
Lrrn3	LRRN3
Lbr	LBR
Pnmal2	PNMA8B
Eed	EED
H2ac21	H2AC21
H2ac20	H2AC20
H2bc21	H2BC11
Dok2	DOK2
H3c15	H3C15
Ifi27	
H2ac19	H2AC18
H2ac18	
Ap1ar	AP1AR
Ap5m1	AP5M1
A630001G21Rik	
Dnajc7	DNAJC7
Fam241a	FAM241A
Rnf128	RNF128
Siglec15	SIGLEC15
Vdr	VDR
Slc14a1	SLC14A1
Pcdh10	PCDH10
Pms1	PMS1
Rpl5	RPL5
Med27	MED27
Tbc1d8b	TBC1D8B
Lrrc10b	LRRC10B
Naa30	NAA30
Tfb1m	TFB1M
Bloc1s2	BLOC1S2
Galnt2l	GALNT2
Mlxip	MLXIP
Pkd2l1	PKD2L1
Crispld2	CRISPLD2
Tmem106c	TMEM106C
Nox3	NOX3
Ripply1	RIPPLY1
Gfra2	GFRA2
Cldn2	CLDN2
Fcrl5	FCRL5
Fhl1	
Ormdl1	
Scd3	
Gm28778	ORMDL1
Cab39	CAB39
Pnmal1	PNMA8A
Ppp2r5e	PPP2R5E
Bag6	BAG6
Col20a1	COL20A1
Slc14a2	SLC14A2
Gm42372	PNMA8C
Ppp1r32	PPP1R32
Ccdc8	CCDC8
Pkhd1l1	PKHD1L1
Map3k10	MAP3K10
Hes2	HES2
Itm2c	ITM2C
Agbl4	AGBL4
Fam169b	
Gm9195	
Dnajb9	DNAJB9
Pabpc4l	PABPC4L
Dipk1a	DIPK1A
Scd2	SCD
4933407L21Rik	
ccdc198	CCDC198
Zdhhc7	ZDHHC7
Gpr55	GPR55
Ifi27l2a	
Scd4	SCD
H3c14	H3C13
Osgepl1	OSGEPL1
Wdr89	WDR89
Scd1	
Rplp2-ps1	RPLP2
Ifi27l2b	
Bcl2a1d	BCL2A1
H4c14	
Il31	IL31
Etv3	ETV3
Psd3	
Sdhaf2	SDHAF2
Sgpp1	SGPP1
Fam219b	FAM219B
Slc35f4	SLC35F4
Sh3bp2	SH3BP2
Pnpla8	PNPLA8
Gm6133	
Setbp1	SETBP1
Zfp607b	ZNF780A
Fam76a	FAM76A
Etv3l	ETV3L
Wnt8b	WNT8B
H3c13	H3C13
Gm28551	ASNSD1
Gm28551	
Gm21915	
Trim43c	TRIM43
Trim43c	TRIM43B
Cpsf7	CPSF7
H2bc18	H2BC18
Dpp10	DPP10
Fndc3a	FNDC3A
Pard6g	PARD6G
Zfp60	ZNF780A
Gm21886	
4921507P07Rik	C7orf31
Adnp2	ADNP2
Pitx2	
Map7d3	MAP7D3
Cep57	CEP57
Spc25	SPC25
Aanat	AANAT
Rbfa	RBFA
Zfp626	ZNF780A
Cd2bp2	CD2BP2
Kcnip1	KCNIP1
Gm16286	
Tes	TES
Bend5	BEND5
Idi2	IDI2
Ppp4r4	PPP4R4
Sec31b	SEC31B
Txnl4a	TXNL4A
Wdr45	WDR45
Slc25a40	SLC25A40
Armh4	ARMH4
Pcdh18	PCDH18
Acot7	ACOT7
Hsbp1l1	HSBP1L1
Zfp59	ZNF780A
Arrdc4	ARRDC4
Gtpbp4	GTPBP4
Kcnmb1	KCNMB1
Npvf	NPVF
Nkiras2	NKIRAS2
Cav2	CAV2
Fcgr1	FCGR1A
Fcgr1	FCGR1B
Slc66a2	SLC66A2
Olfr722	OR4N5
Zfp607a	ZNF780A
Olfr723	OR4L1
Olfr724	OR4L1
Olfr725	OR4K15
Far2	FAR2
Cysltr2	
Chrna4	CHRNA4
Ppp5c	PPP5C
Gm20538	
Tmem216	TMEM216
Myo15	MYO15A
Rundc3b	RUNDC3B
Gpr153	GPR153
Ebag9	EBAG9
Olfr726	OR4K15
Asnsd1	ASNSD1
Asnsd1	
Olfr727	OR4K15
Sh2d4a	
Olfr728	OR4K1
Hes3	HES3
Lrrc43	LRRC43
Il31ra	IL31RA
Olfr729	OR4K5
Ndufb8	NDUFB8
Ndufb8	
BC107364	
Olfr730	OR4K2
Fgr	FGR
Olfr731	
Csgalnact1	
Olfr732	LINC02203
Olfr732	
Olfr732	
Olfr732	OR4N4
Olfr732	OR4N4C
Olfr733	LINC02203
Olfr733	
Olfr733	
Olfr733	OR4N4
Olfr733	OR4N4C
Hjv	HJV
Sybu	SYBU
Olfr734	OR4M1
Olfr734	OR4M2
Olfr734	OR4M2B
Olfr734	
Olfr735	OR4Q3
Ppfibp2	PPFIBP2
Tlr11	
Slc7a11	SLC7A11
Nfe2l3	NFE2L3
Serpina10	SERPINA10
Olfr736	
Dnmt3b	DNMT3B
Gm50478	ASDURF
Olfr738	OR11G2
Clmp	CLMP
Slc25a26	SLC25A26
Olfr739	
Tmem138	TMEM138
Spata3	SPATA3
Olfr740	
Olfr741	
Serpina6	SERPINA6
Olfr742	
Olfr743	
Mpi	MPI
Serpina16	
Olfr744	
Olfr745	OR11H6
Serpina1f	SERPINA2
Icmt	ICMT
Olfr746	OR11H7
Hif1an	HIF1AN
Olfr747	OR11H4
Olfr748	OR11H7
Gm3402	
Olfr749	OR11H4
Ttc5	TTC5
Kcng2	KCNG2
Ahdc1	AHDC1
Cav1	CAV1
Abcb1a	ABCB1
Pax2	PAX2
Ctdp1	CTDP1
Enpep	ENPEP
Serpina1b	SERPINA1
6430548M08Rik	KIAA0513
Arid1b	ARID1B
Ccnb1ip1	CCNB1IP1
Lrig1	LRIG1
Stau2	STAU2
Parp2	PARP2
Bcl2a1a	BCL2A1
Cyb561a3	CYB561A3
Zfp974	
Scamp2	SCAMP2
Arhgap12	ARHGAP12
Serpina1d	SERPINA1
Gm3404	
Tmem161b	TMEM161B
Abcb1b	ABCB1
Spata6	SPATA6
Tbc1d10b	TBC1D10B
Serpina1a	SERPINA1
Kcnv1	KCNV1
Fam76b	FAM76B
Tep1	TEP1
Serpina1c	SERPINA1
Txnip	TXNIP
Serpina1e	SERPINA1
Col2a1	COL2A1
Grk6	GRK6
Serpina11	SERPINA11
Zfp780b	
Slf2	SLF2
Prrc2a	PRRC2A
Vwf	VWF
Lnx1	LNX1
Trim43b	TRIM43
Trim43b	TRIM43B
Zfp850	ZNF780A
Cyb5r2	CYB5R2
Serpina9	SERPINA9
Hspa8	HSPA8
Cibar2	CIBAR2
Serpina12	SERPINA12
Serpina5	SERPINA5
Noct	NOCT
Dusp6	DUSP6
Serpina3a	SERPINA3
Nr2f2	NR2F2
Serpina3b	SERPINA3
Gm16253	
Elovl6	ELOVL6
Bsx	BSX
Serpina3c	SERPINA3
Mylpf	MYLPF
Csl	
Rnf207	RNF207
Tkfc	TKFC
Cbln1	CBLN1
Ccdc6	CCDC6
Nrcam	NRCAM
Arhgef11	ARHGEF11
4933402J07Rik	C16orf78
Jhy	JHY
Tmem242	TMEM242
Klhl33	KLHL33
Gse1	GSE1
Mrln	MRLN
Ovch2	OVCH2
Ulk3	ULK3
Slc16a9	SLC16A9
Gm2244	
Gm2237	
Ldhal6b	LDHAL6B
Gm5458	
Zdhhc14	ZDHHC14
Hif3a	HIF3A
Osgep	OSGEP
R3hdm2	R3HDM2
Bcl2a1b	BCL2A1
Snx9	SNX9
Gm29094	BCL2A1
Cplx3	CPLX3
Wasf2	WASF2
Uba7	UBA7
Sema4g	SEMA4G
Aif1	AIF1
Gpr3	GPR3
Rpl22	RPL22
Met	MET
Apex1	APEX1
Olfr467	
Diablo	DIABLO
Olfr469	OR5P2
Polr3gl	
Psmc4	PSMC4
Ints10	
Cd164l2	CD164L2
Pip4p1	PIP4P1
Lst1	LST1
Ltb	LTB
Ankrd34a	ANKRD34A
Mrpl43	MRPL43
Map3k6	MAP3K6
Lrrc71	LRRC71
Nfatc1	NFATC1
Twnk	TWNK
Tnf	TNF
Trap1	TRAP1
Olfr470	OR5P2
Ddb1	DDB1
Lta	LTA
Lix1l	LIX1L
Kbtbd8	KBTBD8
Psg16	CEACAM4
Nid2	NID2
Nfkbil1	NFKBIL1
Gm16181	
Rbm8a	RBM8A
B3gnt4	B3GNT4
Atp6v1g2	ATP6V1G2
Slc5a9	SLC5A9
Gm49027	
4930469K13Rik	
Senp1	SENP1
Zfp385c	ZNF385C
Olfr472	
Ddx39b	DDX39B
Gm10234	
Capza2	CAPZA2
Chic2	CHIC2
Ceacam3	CEACAM4
Olfr473	
Olfr474	
2810459M11Rik	C2orf72
Rhbdf2	RHBDF2
Psg29	CEACAM4
Abcb4	ABCB4
Pex11b	PEX11B
Gm45208	
Fam131a	FAM131A
Mthfs	MTHFS
Mthfs	ST20-MTHFS
Olfr476	
Praf2	PRAF2
Olfr477	
Prr7	PRR7
Adgrg4	ADGRG4
Slc35b3	SLC35B3
Ube2w	
Ube2w	UBE2W
Fcgbp	
Egf	EGF
Lman1l	LMAN1L
Dnah7a	DNAH7
Lzts2	LZTS2
Adgrg2	ADGRG2
Crebbp	CREBBP
H2-D1	
Gins2	GINS2
Ano2	ANO2
Rtraf	RTRAF
Skint8	
Gsx2	GSX2
Pfkm	PFKM
Olfr478	OR5P2
Alkbh5	ALKBH5
1190005I06Rik	C16orf74
Vwce	VWCE
Sesn3	SESN3
Vps33a	VPS33A
Vps33a	
Olfr479	
Chd5	CHD5
Cygb	CYGB
Septin1	SEPTIN1
Zfp423	ZNF423
Stxbp6	STXBP6
Pnp	PNP
Dhx58	DHX58
Pga5	
Vps37c	VPS37C
Psmd1	PSMD1
Crot	CROT
Prcd	
Crtam	CRTAM
H2-Q1	
Gm49342	PNP
Gm27021	C16orf74
Nova1	NOVA1
Emc8	EMC8
Pnp2	PNP
Suclg2	SUCLG2
H2-Q2	
Pdzd7	PDZD7
Lcp2	LCP2
Asb8	ASB8
Gng2	GNG2
Gm42957	ITGA10
Olfr480	OR5P3
Ccnh	CCNH
Lrit3	LRIT3
H2-Q4	
Tmem243	TMEM243
Rrh	RRH
Gm20661	
Olfr481	
Foxg1	FOXG1
Htr2b	HTR2B
Zfp553	ZNF48
Gm3409	
Ccdc184	CCDC184
Skint7	
Atp9b	ATP9B
Olfr288	OR10AD1
Gm43517	
Cnep1r1	CNEP1R1
Zfp771	ZNF771
Gm21972	
Gm44579	OR10AD1
Stk17b	STK17B
Olfr287	OR10AD1
Inka1	INKA1
9530053A07Rik	
Minar1	MINAR1
Rnase10	RNASE10
Mtf2	MTF2
Prkd1	PRKD1
Olfr286	OR10AD1
Rnase9	RNASE9
Mapk8ip3	MAPK8IP3
Foxi1	FOXI1
H1f7	H1-7
Endod1	ENDOD1
Ntf3	NTF3
Zfp641	ZNF641
Saysd1	SAYSD1
Cd5	CD5
Sytl1	SYTL1
Rnase11	
Adcy9	ADCY9
Rnase12	RNASE12
Itga10	ITGA10
Ceacam5	CEACAM4
Serpina3f	SERPINA3
Hnrnpa2b1	HNRNPA2B1
Rcbtb2	RCBTB2
Actr3	ACTR3
Tmed3	TMED3
Lpl	
Olfr285	OR8S1
Olfr284	
Kdm4d	KDM4D
Olfr283	
Csmd3	CSMD3
Ddx4	DDX4
Dctpp1	DCTPP1
Ankrd34c	ANKRD34C
Sephs2	SEPHS2
Olfr482	OR5P2
Cwc15	CWC15
Sfxn3	SFXN3
Ceacam14	CEACAM4
Clcn2	CLCN2
Syne2	SYNE2
Olfr483	OR5P2
St6galnac2	ST6GALNAC2
Amotl1	AMOTL1
Myh14	MYH14
Gar1	GAR1
St6galnac2	
Kat2a	KAT2A
Skint1	
Slc18a1	SLC18A1
Cdhr4	CDHR4
Ankrd35	ANKRD35
Kazald1	KAZALD1
Eloc	ELOC
Slc38a9	SLC38A9
Tmem222	TMEM222
Tlx1	TLX1
Lbx1	LBX1
Cfi	CFI
Cfi	
Cox4i1	COX4I1
Cd6	CD6
Pla2g12a	PLA2G12A
Slc35f5	SLC35F5
Larp4b	LARP4B
Gm20662	
Ptprd	PTPRD
Ubash3b	UBASH3B
Slc39a13	SLC39A13
Hspb9	HSPB9
Heatr3	HEATR3
Tafa1	TAFA1
Dock2	DOCK2
Elf2	ELF2
1700123L14Rik	NUP50
Srl	SRL
Kcna5	KCNA5
Tmem70	TMEM70
Tafa4	TAFA4
Kcna1	KCNA1
Sall3	SALL3
Kcna6	KCNA6
Gpr39	GPR39
Ly96	LY96
Eogt	EOGT
Polr2h	POLR2H
Lypd1	LYPD1
Galr1	GALR1
Tfap4	TFAP4
Dnmt3c	DNMT3B
Mbp	MBP
G6pc2	G6PC2
Jph1	JPH1
Tmed5	TMED5
Atp6v1b2	ATP6V1B2
Rasgrf1	RASGRF1
Ndufa9	NDUFA9
Slc15a3	SLC15A3
Gdap1	GDAP1
Mapre1	MAPRE1
Glis2	GLIS2
Ros1	ROS1
Tmem132a	TMEM132A
St6galnac1	ST6GALNAC1
Spi1	SPI1
Pam16	PAM16
Ccdc18	CCDC18
Llgl1	LLGL1
Plpp1	PLPP1
Tmem109	TMEM109
Thpo	THPO
Hecw2	HECW2
Lzts1	LZTS1
Cbx3	
Zfp930	
Efcab8	EFCAB8
D130040H23Rik	
Btrc	BTRC
Rasa1	RASA1
Gm10033	
Irf8	IRF8
Sun5	SUN5
Coro7	CORO7
Coro7	CORO7-PAM16
Dr1	DR1
Gm3415	
Gpr12	GPR12
Piwil4	PIWIL4
Add1	ADD1
Akap3	AKAP3
Celf2	CELF2
Tmf1	TMF1
Gm9495	POTEA
Gm7697	POTEA
Insyn2b	INSYN2B
Mctp2	MCTP2
Cox7c	COX7C
Pi15	PI15
Tent4b	TENT4B
Rab5c	RAB5C
Csk	CSK
Casp6	CASP6
Dbn1	DBN1
Crispld1	CRISPLD1
Ergic2	ERGIC2
Gm5155	CEACAM4
Olfr484	OR5P2
Poll	POLL
Olfr282	
Mxra7	
Fbl	FBL
Mcub	MCUB
Gm17018	DPCD
Olfr281	
Vasn	VASN
OR5BS1P	OR5BS1P
Kitl	KITLG
Lalba	LALBA
Chrd	CHRD
Olfr279	
Spdl1	SPDL1
Olfr485	OR5P2
Foxf1	FOXF1
Olfr486	OR5P2
Prpf19	PRPF19
Trps1	TRPS1
Ceacam11	CEACAM4
Mgarp	MGARP
Zfp868	ZNF878
Zfp964	ZNF878
Ccdc150	CCDC150
Olfr487	OR5P2
Zfp869	ZNF878
Jmjd6	JMJD6
Olfr488	OR5P2
Ceacam13	CEACAM4
Zfp963	ZNF878
Gm20422	ZNF627
Zfp866	ZNF878
Atp13a1	ATP13A1
Eif3h	EIF3H
Olfr490	OR5P2
Kcnh4	KCNH4
Stac3	STAC3
Izumo2	IZUMO2
Ndufc1	NDUFC1
Crisp4	CRISP1
Sec24b	SEC24B
Olfr491	
Olfr750	OR6S1
Olfr492	OR5P2
Kcnk5	KCNK5
Olfr493	OR5P2
Ndufa4l2	NDUFA4L2
Utp23	UTP23
Olfr494	OR5P2
Ip6k1	IP6K1
Defb18	DEFB113
Gtf3c3	GTF3C3
Olfr495	OR5P2
Hcrt	HCRT
Ceacam12	CEACAM4
Dcbld1	DCBLD1
Rad21	RAD21
Rnase4	RNASE4
Mettl23	METTL23
Ang	ANG
Mthfsd	MTHFSD
Eddm3b	EDDM3A
Eddm3b	EDDM3B
Olfr497	OR5P2
Mtrex	MTREX
Kcnk16	KCNK16
Gm34066	C2orf66
Olfr498	OR5P2
Slit3	SLIT3
Nckap5	NCKAP5
Zp1	ZP1
Rnase6	RNASE6
Igfl3	IGFL4
Serpina3g	SERPINA3
Aard	AARD
Slc30a8	SLC30A8
Rnase1	RNASE1
Olfr502	OR5P2
Gm4301	ALYREF
Gm4302	ALYREF
Olfr503	
Rnase2b	RNASE3
Rnase2b	RNASE2
Teddm3	
Gm4303	ALYREF
Mill1	
Fut4	FUT4
Gm4305	ALYREF
Dnaja3	DNAJA3
Ang2	ANG
Gm4307	ALYREF
Cyp1a2	CYP1A2
Ear14	RNASE3
Ear14	RNASE2
Rnase2a	RNASE3
Rnase2a	RNASE2
Serpina3i	SERPINA3
Gm4312	ALYREF
Fam13c	FAM13C
Olfr504	OR56B1
Fbxw4	FBXW4
Kansl2	KANSL2
Rgma	RGMA
Serpina3j	SERPINA3
Rb1	RB1
Flii	FLII
Serpina3k	SERPINA3
1700012B09Rik	C11orf97
Serpina3m	SERPINA3
Pias3	PIAS3
Dhx29	DHX29
Ankrd49	ANKRD49
Serpina3n	SERPINA3
Dyrk1b	DYRK1B
G2e3	G2E3
Gmppb	GMPPB
Ptgdr2	PTGDR2
Ccdc86	CCDC86
Ms4a10	MS4A10
Zfp236	ZNF236
Gm7247	
Lpar6	LPAR6
Shmt2	SHMT2
Itm2b	ITM2B
Ccno	CCNO
Brs3	BRS3
Foxc2	FOXC2
Dyrk4	DYRK4
Ccdc120	CCDC120
Foxl1	FOXL1
Ghdc	GHDC
Mcidas	MCIDAS
Ephb3	EPHB3
1700018B08Rik	C16orf95
1700018B08Rik	
Med30	MED30
Ms4a15	MS4A15
Vmn2r88	
Edil3	EDIL3
Ext1	EXT1
Defb41	DEFB110
Eid2	EID2
Psg18	CEACAM4
Ms4a18	MS4A18
Pank3	PANK3
Pigg	PIGG
Gsc	GSC
Nxph4	NXPH4
Ctsh	CTSH
Enah	ENAH
Fgf8	FGF8
Fbxo31	FBXO31
Med4	MED4
Eid2b	EID2B
Gopc	
Gopc	GOPC
Rad51ap1	RAD51AP1
Samd12	SAMD12
Olfr506	OR5P2
Esr2	ESR2
Srsf2	SRSF2
Olfr507	OR5P2
Selenov	SELENOV
Htatsf1	HTATSF1
Olfr508	OR5P3
Ccnt1	CCNT1
Nudt15	NUDT15
Zfp473	ZNF473
Mief2	MIEF2
Zfp516	ZNF516
Gm42517	TMEM271
Usp12	USP12
Nmral1	NMRAL1
Snx10	SNX10
Gmip	GMIP
Fbll1	FBLL1
Rars	RARS1
Gm5622	
Gm26741	
Gm17175	
Nepn	
Gm17174	
Sucla2	SUCLA2
Gm7489	
Nus1	NUS1
Tex49	TEX49
Cyp1a1	CYP1A1
Cdc20b	CDC20B
Tnfrsf11b	TNFRSF11B
Rpl21	
Hmox2	HMOX2
Stat5b	STAT5B
Phyhipl	PHYHIPL
Psg28	CEACAM4
Tshz1	TSHZ1
Morc4	MORC4
Hapln1	HAPLN1
Colec10	COLEC10
Zadh2	ZADH2
Mal2	MAL2
Olfr509	
