Gene name	Mouse gene name
PRDM1	Prdm1
SHCBP1	Shcbp1
CORO2B	Coro2b
KRTAP4-3	Krtap4-8
KRTAP4-3	Krtap4-9
KRTAP4-3	Gm11563
KRTAP4-3	Gm11564
KRTAP4-3	Gm11569
KRTAP4-3	Gm11596
KRTAP4-3	Gm11554
KRTAP4-3	Krtap4-2
KRTAP4-3	Krtap4-6
KRTAP4-3	Krtap4-1
KRTAP4-3	Krtap4-13
KRTAP4-3	Gm11595
IL22	Iltifb
IL22	Il22
CCL14	
BOD1L1	Bod1l
FAM90A23P	Fam90a1b
FAM90A23P	Fam90a1a
KRTAP9-6	Gm40460
KRTAP9-6	Krtap5-2
KRTAP9-6	Gm4559
KRTAP9-6	Gm45618
MIEN1	Mien1
ADAM28	Adam28
	Arpc1a
COQ7	Coq7
PCNA	Pcna
FBXO47	Fbxo47
PPP1R9A	Ppp1r9a
PLEKHO2	Plekho2
FGF10	Fgf10
PDCD2L	Pdcd2l
WDTC1	Wdtc1
CCNK	Ccnk
PDZRN4	Pdzrn4
C2CD4A	
MAP3K1	Map3k1
FKBP10	Fkbp10
FOXB1	Foxb1
CDS2	Cds2
KNSTRN	Knstrn
DUSP18	Dusp18
MRFAP1L1	Mrfap1
BEND4	Bend4
CCND1	Ccnd1
STOM	Stom
MAPKAPK3	Mapkapk3
ARHGAP8	Arhgap8
MED21	Med21
CHST8	Chst8
NUDT3	Nudt3
DHDDS	Dhdds
RAB3C	Rab3c
GSG1L	Gsg1l
F8A3	F8a
FAM47C	
CLBA1	Clba1
PHF6	Phf6
PROKR2	Prokr2
PAQR8	Paqr8
GLYATL3	Glyatl3
ZNF723	Gm26965
ZNF723	Gm28044
ZNF723	Gm10037
ZNF723	Gm28041
ZNF302	
TAF1D	Taf1d
SYK	Syk
	Zfp286
C5orf34	4833420G17Rik
ZMAT4	
DPY19L2	Dpy19l2
KLHL29	Klhl29
CD109	Cd109
APBB2	Apbb2
SETD3	Setd3
HNRNPA1P48	
CWC27	Cwc27
DYNLRB1	Dynlrb1
SLC6A4	Slc6a4
ARL6	Arl6
PABPC1L2B	
NPIPB2	
CRISPLD1	Crispld1
STAG2	Stag2
HADHA	Hadha
ZC3H7A	Zc3h7a
SNX5	Snx5
	Plekho2
VGLL3	Vgll3
EMB	Emb
LCTL	Lctl
LARP4	Larp4
HIP1	Hip1
APOBEC3H	Apobec3
GBE1	Gbe1
PICALM	Picalm
CEP162	Cep162
CCDC197	
ELOVL7	Elovl7
ETV2	Etv2
GCHFR	Gchfr
R3HCC1	R3hcc1
FANCC	Fancc
DOCK3	Dock3
AHNAK2	Ahnak2
CA12	Car12
TEX33	Tex33
CINP	Cinp
MMP2	Mmp2
SFN	Sfn
DNAJC8	Dnajc8
FOXA2	Foxa2
DHX29	Dhx29
MPST	Mpst
COMMD7	Commd7
MSL1	Msl1
DCDC2C	Dcdc2c
NEFM	
SESN2	Sesn2
TTC7B	Ttc7b
CEBPA	Cebpa
SERINC2	Serinc2
PAK5	Pak5
GXYLT2	Gxylt2
SOX11	Sox11
UCN	Ucn
PEX2	Pex2
C22orf23	1700088E04Rik
KCNK3	Kcnk3
POLR1F	Polr1f
SPATS1	Spats1
GNRH2	
MAPRE3	Mapre3
FBXL2	Fbxl2
ZC2HC1A	Zc2hc1a
FBXO24	Fbxo24
BANF2	Banf2
POLR2F	Polr2f
PXDNL	
DMKN	Dmkn
KIF6	Kif6
MYO1E	Myo1e
RARA	Rara
CTSZ	Ctsz
ITGA1	Itga1
	
DIO3	Dio3
SPIN1	Spin1
AJAP1	Ajap1
TMEM68	Tmem68
GPR68	Gpr68
CES5A	Ces5a
ZNF618	Zfp618
SOX10	Sox10
FAM161B	Fam161b
PTAFR	Ptafr
SRD5A2	Srd5a2
PDAP1	Pdap1
MBOAT2	Mboat2
RPS6KA1	Rps6ka1
FAM181A	Fam181a
PICK1	Gm49486
PICK1	Pick1
PON3	Pon3
IRF2BPL	Irf2bpl
PACSIN1	Pacsin1
CRIP1	Crip1
TIPIN	Tipin
SECISBP2	Secisbp2
OSR1	Osr1
PKIA	Pkia
OCIAD2	Ociad2
	
SPESP1	Spesp1
DEGS2	Degs2
WDCP	Wdcp
SRSF3	Srsf3
KCNK13	Kcnk13
SERPINE1	Serpine1
TTC32	Ttc32
TOP1	Top1
ZFHX4	Zfhx4
PDE4D	Pde4d
PIWIL4	Piwil4
DPYSL5	Dpysl5
TDP1	Tdp1
PON1	Pon1
CFAP206	Cfap206
KRT17	Krt17
GANC	Gm52968
GANC	Ganc
ADAMTSL2	Adamtsl2
CCP110	Ccp110
RBM47	Rbm47
CLVS1	Clvs1
HGF	Hgf
CERS5	Cers5
FILIP1	Filip1
RNF135	
FCHSD2	Fchsd2
C8orf74	4930578I06Rik
SLC16A8	Slc16a8
MON1A	Mon1a
PRNP	Prnp
GPR63	Gpr63
PRND	Prn
PRND	Prnd
BAIAP2L2	Baiap2l2
HMGN2	
RASSF2	Rassf2
ARMC1	Armc1
MRTFA	Mrtfa
DENND1A	Dennd1a
CCR7	Ccr7
MYCN	Mycn
FRMD4B	Frmd4b
MPV17	Mpv17
PSAPL1	Psapl1
CLEC16A	Clec16a
NFS1	Nfs1
NKAIN1	Nkain1
SNRNP40	Snrnp40
TMEM14A	Tmem14a
BUB1B-PAK6	
TREM1	Trem1
SOX17	Sox17
RAB8B	Rab8b
TOP3A	Top3a
ZNF484	
SLC25A33	Slc25a33
RELL1	Rell1
TNFRSF10D	Nradd
TNFRSF10D	Tnfrsf22
TNFRSF10D	Tnfrsf23
TNFRSF10D	Tnfrsf26
BACH2	Bach2
THAP2	
IFNA14	Ifna5
IFNA14	Ifna14
IFNA14	Ifna6
IFNA14	Ifna16
IFNA14	Ifna15
IFNA14	Ifna13
IFNA14	Ifna9
IFNA14	Ifna11
IFNA14	Ifna7
IFNA14	Ifna1
IFNA14	Ifna2
IFNA14	Ifna12
IFNA14	Ifna4
IFNA14	Ifnab
FBLIM1	Fblim1
FAM24B	
POLR2M	Polr2m
IL26	
RFC1	Rfc1
XKR9	Xkr9
CTRL	Ctrl
IFNA10	Ifna5
IFNA10	Ifna14
IFNA10	Ifna6
IFNA10	Ifna16
IFNA10	Ifna15
IFNA10	Ifna13
IFNA10	Ifna9
IFNA10	Ifna11
IFNA10	Ifna7
IFNA10	Ifna1
IFNA10	Ifna2
IFNA10	Ifna12
IFNA10	Ifna4
IFNA10	Ifnab
	
COL27A1	Col27a1
PRLHR	Prlhr
CDHR4	Cdhr4
SLC16A7	Slc16a7
F2	F2
CYP39A1	Cyp39a1
CYP2E1	Cyp2e1
EVL	Evl
ARIH1	Arih1
GJB3	Gjb3
SALL1	Sall1
AMOTL1	Amotl1
PAG1	Pag1
CLEC19A	
MUSTN1	Mustn1
DNAJC16	Dnajc16
	Rfpl4b
CCL17	Ccl17
IDO1	
ZNRF2	Znrf2
BTBD16	Btbd16
MDN1	Mdn1
KDM4E	
SERPINB12	Serpinb12
ROMO1	Romo1
EFR3B	Efr3b
GAB2	Gab2
SPDYE1	Spdye4b
SPDYE1	Spdye4a
ETV4	Etv4
	
KRT86	
PLCB2	Plcb2
DSEL	Dsel
C16orf71	
KATNAL2	Katnal2
RBM39	Rbm39
CTNNB1	Ctnnb1
ARPC1A	
KRT85	Gm49425
TEC	Tec
OAT	Oat
MYEOV	
AFG3L2	Afg3l2
RBMS2	
MUSK	Musk
YDJC	Ydjc
DOK4	Dok4
ASPH	Asph
	Cyp2c55
KDM4F	
CCDC116	Ccdc116
FAM133B	Fam133b
MGMT	Mgmt
TRIM77	
SDF2L1	Sdf2l1
WDR19	Wdr19
SFXN2	Sfxn2
ANKRD42	Ankrd42
PRELID3A	Prelid3a
PPIL2	Ppil2
TPST1	Tpst1
SRCIN1	Srcin1
IBTK	Ibtk
RPL10L	Rpl10l
RHOXF2B	
SYTL1	Sytl1
RBMXL3	Rbmxl2
SSX2B	Ssxb8
SSX2B	Gm21876
SSX2B	Ssxb2
SSX2B	Ssxb1
SSX2B	Ssxb6
SSX2B	Ssxb3
SSX2B	Gm5751
SSX2B	Ssxa1
SSX2B	Ssx9
SSX2B	Gm6592
SSX2B	Ssxb5
SSX2B	Ssxb10
SSX2B	Gm14459
SSX2B	Ssxb9
ASNS	Asns
ACTR10	Actr10
RPL35	Gm2000
RPL35	Rpl35
SMARCD1	Smarcd1
PLEKHS1	Plekhs1
GREB1	Greb1
CEP295	Cep295
CTDP1	Ctdp1
OR5C1	Olfr368
LANCL3	Lancl3
PNMT	Pnmt
FAM236A	Gm9112
FAM236A	1700011M02Rik
CDK5RAP2	Cdk5rap2
HSFX4	
ZNF275	
KIFC3	Kifc3
TBC1D3D	
EYA3	Eya3
FMR1	Fmr1
HS3ST1	Hs3st1
MTG1	Mtg1
MAML2	Maml2
ZNF718	
ITGA11	Itga11
CWC15	Cwc15
YPEL1	Ypel1
KCNG2	Kcng2
TLR6	Tlr6
RAB11FIP4	Rab11fip4
GSKIP	Gskip
SLC66A2	Slc66a2
USP41	Usp18
CTDSP2	Ctdsp2
FGF19	Fgf15
FRG2B	Frg2f1
ZNF74	
UCHL1	Uchl1
BAZ1A	Baz1a
DEPDC1B	Depdc1b
IKZF5	Ikzf5
PANX1	Panx1
KRT81	
GEN1	Gen1
WBP1L	Wbp1l
PEG10	Peg10
DSC2	
BCCIP	Bccip
HACD3	Hacd3
LASP1	Lasp1
AQP11	Aqp11
VSNL1	Vsnl1
SCARF2	Scarf2
NRCAM	Nrcam
KDM4D	Kdm4d
LIMA1	Lima1
	Aggf1
DDI1	Ddi1
HEXB	Hexb
NT5C1B	Nt5c1b
CNTN5	Cntn5
INPP5A	Inpp5a
	
KLHL22	Klhl22
NOS2	Nos2
ZNF593	Zfp593
PIGV	Pigv
GSTT2B	Gstt2
FABP3	Fabp3
THUMPD2	Thumpd2
DDTL	Ddt
RAB12	Rab12
	Ddt
GSTT4	Gstt4
FECH	Fech
KTN1	Ktn1
FAM151B	Fam151b
CABIN1	Cabin1
SRGAP1	Srgap1
C1orf158	1700012P22Rik
CHST15	Chst15
SLC30A3	Slc30a3
KLHL21	Klhl21
CCDC152	Ccdc152
REC114	Rec114
BLOC1S4	Bloc1s4
ZAR1	Zar1
AARS2	Aars2
EPHA2	Epha2
MTREX	Mtrex
TBC1D21	Tbc1d21
NOL10	Nol10
DCUN1D4	Dcun1d4
TACC2	Tacc2
RWDD2A	Rwdd2a
ARHGEF19	Arhgef19
ATP23	Atp23
TYR	Tyr
SEC63	Sec63
NPTN	Nptn
DSG2	
PPP1R12A	Ppp1r12a
DRAXIN	Draxin
MMP8	Mmp8
GTF3C1	Gtf3c1
GPR153	Gpr153
TMEM167A	Tmem167
MAP3K6	Map3k6
CDK5R1	Cdk5r1
ACOT12	Acot12
KREMEN1	Kremen1
KRTAP9-8	Gm40460
KRTAP9-8	Krtap5-2
KRTAP9-8	Gm4559
KRTAP9-8	Gm45618
KLHL11	Klhl11
KRTAP29-1	Gm10153
KRTAP29-1	Krtap29-1
NAALAD2	Naalad2
SESN1	Sesn1
SH2D1A	Sh2d1a
SALL3	Sall3
EMID1	Emid1
MPI	Mpi
MYO15A	Myo15
FAM228A	Fam228a
CABLES1	Cables1
RBBP7	Rbbp7
HAPLN1	Hapln1
TP53I3	
KAZN	Kazn
ADGRF3	Adgrf3
VCAN	Vcan
SLC35G4	Slc35g3
B4GALT6	
RINT1	Rint1
PRAMEF5	Pramel22
PRAMEF5	Pramel26
PRAMEF5	Gm12790
PRAMEF5	Gm6205
PRAMEF5	Gm3183
PRAMEF5	C130073F10Rik
PRAMEF5	Pramel14
PRAMEF5	AA792892
PRAMEF5	Pramel38
PRAMEF5	
PRAMEF5	Gm13040
PRAMEF5	Oog2
PRAMEF5	
PRAMEF5	Pramel49
PRAMEF5	Pramel30
PRAMEF5	Gm13057
PRAMEF5	
PRAMEF5	Pramel11
PRAMEF5	Pramel51
PRAMEF5	
PRAMEF5	Gm13043
PRAMEF5	Pramel50
PRAMEF5	
PRAMEF5	Pramel5
PRAMEF5	Gm2042
PRAMEF5	
PRAMEF5	Pramel19
PRAMEF5	Pramel31
PRAMEF5	
PRAMEF5	Oog4
PRAMEF5	Gm7982
PRAMEF5	Pramel47
PRAMEF5	
PRAMEF5	Pramel41
PRAMEF5	
PRAMEF5	Pramel24
PRAMEF5	Pramel25
PRAMEF5	
PRAMEF5	Pramel35
PRAMEF5	Gm6367
PRAMEF5	Pramel32
PRAMEF5	
PRAMEF5	Gm13102
PRAMEF5	Gm16513
PRAMEF5	
PRAMEF5	
PRAMEF5	Pramel37
PRAMEF5	Oog3
PRAMEF5	Pramel17
PRAMEF5	Pramel48
PRAMEF5	
PRAMEF5	Pramel44
PRAMEF5	Pramel39
PRAMEF5	Pramel28
PRAMEF5	
PRAMEF5	Pramel29
PRAMEF5	Pramel4
PRAMEF5	Pramel36
PRAMEF5	Pramel15
PRAMEF5	Pramel45
PRAMEF5	
PRAMEF5	Pramel13
PRAMEF5	Pramel7
PRAMEF5	
PRAMEF5	Pramel43
PRAMEF5	Pramel42
PRAMEF5	Pramel23
PRAMEF5	Gm16367
PRAMEF5	Gm3286
PRAMEF5	
PRAMEF5	Pramel34
PRAMEF5	Gm6351
PRAMEF5	E330014E10Rik
PRAMEF5	
PRAMEF5	Pramel27
PRAMEF5	Pramel6
PRAMEF5	Gm12789
PRAMEF5	
PRAMEF5	Pramel1
PRAMEF5	
PRAMEF5	Pramel40
PRAMEF5	Pramel18
PRAMEF5	Pramel20
PRAMEF5	
PRAMEF5	
PRAMEF5	Pramel33
PRAMEF5	Pramel46
PRAMEF5	Oog1
PRAMEF5	
PRAMEF5	Pramel21
PRAMEF5	Pramel12
PRAMEF5	
PRAMEF5	Pramel16
SUV39H1	Suv39h1
CFAP300	Cfap300
SNAP91	Snap91
ZNF157	
RHBDD3	Rhbdd3
MAGED1	Maged1
TNFRSF1B	Tnfrsf1b
	
SAP25	Sap25
GPR83	Gpr83
ELOA2	
POTEC	
PCGF3	Pcgf3
PDE1C	Pde1c
MMP27	Mmp27
EWSR1	Ewsr1
CRAMP1	Cramp1l
PCARE	Pcare
KBTBD3	Kbtbd3
ATRAID	Atraid
TMEM82	Tmem82
SULF1	Sulf1
RPL17	Rpl17
ARHGAP42	Arhgap42
KIAA0319L	AU040320
CYP1B1	Cyp1b1
BRD3	Brd3
CPNE1	Cpne1
GDE1	Gde1
ANKRD49	Ankrd49
TMEM178A	Tmem178
LYAR	Lyar
ITGB7	Itgb7
OXCT1	Oxct1
LDAH	Ldah
UBTFL1	Ubtfl1
FAM163B	Fam163b
FEM1B	Fem1b
RAB11FIP3	Rab11fip3
KSR1	Ksr1
BIRC3	Birc3
GABRB1	Gabrb1
	Lrrc57
TMEFF1	Tmeff1
PTTG2	Pttg1
PML	Pml
CORIN	Corin
TMEM245	Tmem245
NSMCE1	Nsmce1
SMAD7	Smad7
ZC3H12C	Zc3h12c
KLF4	Klf4
FBXL13	Fbxl13
MATN3	Matn3
CCL4L2	Ccl4
PUDP	Pudp
GALNT1	Galnt1
SUB1	Sub1
NOX4	Nox4
TOR1A	Tor1a
FAM155B	Tmem28
WWC3	
PRRX2	Prrx2
TMEM19	Tmem19
CCL22	Ccl22
HS1BP3	Hs1bp3
UBE4B	Ube4b
ISCA1	Isca1
ISCA1	AK157302
CAPNS2	Capns2
ZNF407	Zfp407
GSDMA	Gsdma2
GSDMA	Gsdma3
	
ITGA5	
TGFBR1	Tgfbr1
LINC00672	
VIT	Vit
MBD1	Mbd1
KRTAP9-7	Gm40460
KRTAP9-7	Krtap5-2
KRTAP9-7	Gm4559
KRTAP9-7	Gm45618
NUTF2	Nutf2-ps1
	
C8orf34	A830018L16Rik
GPR173	Gpr173
STEEP1	C330007P06Rik
CAPSL	Capsl
TEX13A	
PNMA6A	
COL4A5	Col4a5
ORMDL3	Ormdl3
PLA2G5	Pla2g5
ACSS3	Acss3
ENKD1	Enkd1
PRKDC	Prkdc
PDS5A	Pds5a
TRAPPC13	Trappc13
P3H4	P3h4
PTPRU	Ptpru
FOXE1	Foxe1
MED27	Med27
ATAD2B	Atad2b
DYNC1LI2	Dync1li2
GAS2L1	Gas2l1
PDK4	Pdk4
KRT6C	Gm5414
KRT6C	Krt6a
KRT6C	Krt6b
ZNF536	Zfp536
LPAR2	Lpar2
TECPR1	Tecpr1
KRT79	Krt79
ACLY	Acly
ZNF790	
ARPC5L	Arpc5l
PPP2R5C	Ppp2r5c
PLIN2	Plin2
RASL10A	Rasl10a
ABHD1	Abhd1
RACGAP1	Racgap1
RFPL1	
WTIP	Wtip
CENPH	Cenph
NEFH	Nefh
THOC5	Thoc5
THAP11	Thap11
THAP5	
LGALS16	Lgals9
PSMB7	Psmb7
CARMIL2	Carmil2
RINL	
SRBD1	Srbd1
CLOCK	Clock
GZMK	Gzmk
DENND6A	Dennd6a
TMEM243	Tmem243
GPATCH1	Gpatch1
NACC2	Nacc2
TLR8	Tlr8
ARSB	Arsb
TTC27	Ttc27
RXRA	Rxra
NKRF	Nkrf
LSM5	Lsm5
CACNA2D3	Cacna2d3
RAB33A	Rab33a
ZNF280C	Zfp280c
PLCB4	Plcb4
CA3	Car3
CENPK	Cenpk
CAPN13	Capn13
	Spib
LRP3	Lrp3
FABP4	Fabp4
PBX3	Pbx3
TOX3	Tox3
ZNF565	
GPAT4	Gpat4
AIFM1	Aifm1
ZMYM6	Zmym6
AP1S1	Ap1s1
HABP2	Habp2
TLN2	Tln2
TMEM143	Tmem143
LCAT	Lcat
KCNK18	Kcnk18
NKX1-2	Nkx1-2
LHPP	Lhpp
LTBP1	Ltbp1
GJB5	Gjb5
PLOD3	Plod3
TBC1D3G	
AGO4	Ago4
DHX32	Dhx32
SPIB	Spib
ACOX3	Acox3
EDC4	Edc4
RHOD	Rhod
ZNF705G	Zfp78
ZNF704	Zfp704
EFCAB11	Efcab11
CDCA8	Cdca8
QSOX2	Qsox2
TPBGL	Tpbgl
PDZD2	Pdzd2
HNF4G	Hnf4g
RAB39A	Rab39
NIPSNAP1	Nipsnap1
HTRA1	Htra1
	Med17
KRTAP9-1	Krtap10-4
KRTAP9-1	Gm7138
KRTAP9-1	Gm10318
KRTAP9-1	Gm3285
KRTAP9-1	Gm9736
KRTAP9-1	Gm3238
KRTAP9-1	Gm49918
KRTAP9-1	Gm9639
KRTAP9-1	Gm3250
KRTAP9-1	Gm36176
KRTAP9-1	Gm18596
KRTAP9-1	Gm9507
KRTAP9-1	Gm7137
KRTAP9-1	Krtap10-10
KRTAP9-1	Gm3233
KRTAP9-1	Gm19402
KRTAP9-1	Gm9508
KRTAP9-1	Gm19668
KRTAP9-1	Krtap9-5
KRTAP9-1	Gm40460
KRTAP9-1	Krtap5-2
KRTAP9-1	Gm4559
KRTAP9-1	Gm45618
POU2AF1	Pou2af1
MYBPC2	Mybpc2
TNS4	Tns4
CPLANE2	Cplane2
CD36	Cd36
PPP1R26	Ppp1r26
ZBTB8B	Zbtb8b
RPL22	Rpl22
CADPS	
KRT15	Krt15
MED17	Med17
BPNT2	Bpnt2
NF2	Nf2
IGFBP6	Igfbp6
MAPKAP1	Mapkap1
ISLR2	Islr2
ZNF292	Zfp292
SLC27A5	Slc27a5
RBIS	Rbis
MIA2	Mia2
KRT19	Krt19
RNF207	Rnf207
	
KRT2	Krt2
LGALS14	Lgals9
CCNH	Ccnh
SPRN	Sprn
COPRS	Coprs
UTP4	Utp4
MKI67	Mki67
CD24	Cd24a
PAX7	Pax7
TIMELESS	
IQCH	Iqch
CEACAM20	Ceacam20
KPNA5	
GPATCH8	Gpatch8
OSGIN2	Osgin2
PDZD8	Pdzd8
CD164	Cd164
FAM24A	
CENPC	Cenpc1
TEX36	Tex36
TRIT1	Trit1
STAU2	Stau2
ANKRD27	Ankrd27
CALHM2	Calhm2
IZUMO1R	Izumo1r
MED24	Med24
HEPHL1	Hephl1
EEF1AKMT2	
GLT6D1	Glt6d1
ENDOD1	Endod1
OAZ2	Oaz2
VSTM5	Vstm5
TM9SF3	Tm9sf3
FCN1	Fcnb
MYLPF	Mylpf
PAWR	Pawr
ARRB1	Arrb1
TBC1D2	Tbc1d2
CAPN14	
PPM1H	Ppm1h
SLC24A3	Slc24a3
SMIM8	Smim8
TMEM33	Tmem33
ARHGAP17	Arhgap17
MAFB	Mafb
KRT5	Krt5
KRT5	Gm5478
DIS3L	Dis3l
CEP85L	Cep85l
LPIN3	Lpin3
PPP1CB	Ppp1cb
PDCL	Pdcl
ZNF737	
ZBED3	Zbed3
DDX4	Ddx4
MYMK	Mymk
LILRA4	
HSDL2	Hsdl2
ZDHHC16	Zdhhc16
FAIM2	Faim2
KBTBD8	Kbtbd8
TTYH1	
GPR34	
TECRL	Tecrl
	Rft1
EMILIN3	Emilin3
UBA3	Uba3
CHD6	Chd6
GPR82	Gpr82
TNC	Tnc
COX7B	Cox7b
MSH2	Msh2
SSX3	Ssxb8
SSX3	Gm21876
SSX3	Ssxb2
SSX3	Ssxb1
SSX3	Ssxb6
SSX3	Ssxb3
SSX3	Gm5751
SSX3	Ssxa1
SSX3	Ssx9
SSX3	Gm6592
SSX3	Ssxb5
SSX3	Ssxb10
SSX3	Gm14459
SSX3	Ssxb9
C11orf97	1700012B09Rik
TRIM49	
ENPP5	Enpp5
THSD4	Thsd4
GSTA2	
SSX4	Ssxb8
SSX4	Gm21876
SSX4	Ssxb2
SSX4	Ssxb1
SSX4	Ssxb6
SSX4	Ssxb3
SSX4	Gm5751
SSX4	Ssxa1
SSX4	Ssx9
SSX4	Gm6592
SSX4	Ssxb5
SSX4	Ssxb10
SSX4	Gm14459
SSX4	Ssxb9
TMBIM6	Tmbim6
RHAG	Rhag
SLPI	Slpi
LPCAT2	Lpcat2
POLA2	Pola2
MATN4	Matn4
SLC38A5	Slc38a5
FAM71E1	Fam71e1
MATN1	Matn1
TAS1R2	Tas1r2
AADACL3	Aadacl3
ATP5MF-PTCD1	Ptcd1
RPL4	
EXTL1	Extl1
CLC	
ZSWIM6	Zswim6
AZGP1	Azgp1
FIP1L1	
IGSF23	Igsf23
CASZ1	
TOPAZ1	Topaz1
CTRB2	Ctrb1
ZNF850	Zfp619
ITGA2	Itga2
SIRT2	
TERB1	Terb1
PIGT	Pigt
PDZRN3	Pdzrn3
RIN3	Rin3
FTSJ1	Ftsj1
CASD1	Casd1
AGMAT	Agmat
RAB38	Rab38
MCHR2	
FAAP20	Faap20
GAL	Gal
MAP3K7	Map3k7
FA2H	Fa2h
EBP	Ebp
PSKH1	Pskh1
GNPNAT1	Gnpnat1
MMP7	Mmp7
CPOX	Cpox
COX5A	Cox5a
SLC26A7	Slc26a7
SLC35F2	Slc35f2
	Ebp
KMT2E	Kmt2e
SMIM20	Smim20
ASB9	Asb9
FAM107A	Fam107a
HAS3	Has3
RGS3	Rgs3
CCDC88C	Ccdc88c
PTPN9	Ptpn9
DNALI1	Dnali1
DPEP2NB	Dpep2nb
ASB11	Asb11
CALB2	Calb2
MMP20	Mmp20
EDN2	Edn2
GDF7	Gdf7
LIMCH1	Limch1
AOC3	Aoc3
XDH	Xdh
SCMH1	Scmh1
ZNF717	
RELT	Relt
SMCR8	Smcr8
PIGA	Piga
CCDC33	Ccdc33
FAM83G	Fam83g
ST3GAL6	St3gal6
C6orf141	9130008F23Rik
BIN2	Bin2
DPEP2	Dpep2
DPEP2	Dpep2
LCA5	Lca5
NT5C3B	Nt5c3b
ZBTB45	Zbtb45
CABP7	Cabp7
ZMAT5	Zmat5
CARD18	
	Fam228b
KPTN	Kptn
UQCR10	Uqcr10
HSP90AB1	Hsp90ab1
TMEM135	Tmem135
SUPT7L	Supt7l
CASTOR1	Castor1
VEGFD	Vegfd
CLCN4	Clcn4
SFXN4	Sfxn4
DPEP3	Dpep3
DAD1	Dad1
ZNF155	
BEST3	Best3
ABHD4	Abhd4
C2orf73	4930505A04Rik
	
JMY	Jmy
NFAT5	Nfat5
TRIM28	Trim28
IFFO2	Iffo2
IFFO2	Gm21969
POC5	Poc5
OXA1L	Oxa1l
MMP21	Mmp21
LRRN3	Lrrn3
RRAGC	Rragc
TBC1D10A	Tbc1d10a
DNAJC5G	Dnajc5g
PCF11	Pcf11
PPP2R2D	Ppp2r2d
GNG11	Gng11
IL7	Il7
KCNQ4	Kcnq4
SEMA3C	Sema3c
MFSD4B	Mfsd4b5
MFSD4B	Mfsd4b4
MFSD4B	Mfsd4b1
KANTR	Kantr
PRKCE	Prkce
KDM5C	Kdm5c
DHRS11	Dhrs11
CAPS2	Caps2
RHOV	Rhov
TSPYL4	Tspyl4
LRP10	Lrp10
TRPC6	Trpc6
GFRAL	Gfral
HEY1	Hey1
EOGT	Eogt
ALDH1A2	Aldh1a2
GRIK3	Grik3
LRRC1	Lrrc1
GDNF	Gdnf
REM2	Rem2
G6PC1	G6pc
NFKBIB	
LHCGR	Lhcgr
CUZD1	Cuzd1
SF3A1	Sf3a1
BUD31	Bud31
VAT1	Vat1
RBM23	
TFAP2B	Tfap2b
AGGF1	Aggf1
PLA2G2D	Pla2g2d
NLRP8	
YRDC	Yrdc
INSYN2A	Insyn2a
PRAMEF33	Pramel22
PRAMEF33	Pramel26
PRAMEF33	Gm12790
PRAMEF33	Gm6205
PRAMEF33	Gm3183
PRAMEF33	C130073F10Rik
PRAMEF33	Pramel14
PRAMEF33	AA792892
PRAMEF33	Pramel38
PRAMEF33	
PRAMEF33	Gm13040
PRAMEF33	Oog2
PRAMEF33	
PRAMEF33	Pramel49
PRAMEF33	Pramel30
PRAMEF33	Gm13057
PRAMEF33	
PRAMEF33	Pramel11
PRAMEF33	Pramel51
PRAMEF33	
PRAMEF33	Gm13043
PRAMEF33	Pramel50
PRAMEF33	
PRAMEF33	Pramel5
PRAMEF33	Gm2042
PRAMEF33	
PRAMEF33	Pramel19
PRAMEF33	Pramel31
PRAMEF33	
PRAMEF33	Oog4
PRAMEF33	Gm7982
PRAMEF33	Pramel47
PRAMEF33	
PRAMEF33	Pramel41
PRAMEF33	
PRAMEF33	Pramel24
PRAMEF33	Pramel25
PRAMEF33	
PRAMEF33	Pramel35
PRAMEF33	Gm6367
PRAMEF33	Pramel32
PRAMEF33	
PRAMEF33	Gm13102
PRAMEF33	Gm16513
PRAMEF33	
PRAMEF33	
PRAMEF33	Pramel37
PRAMEF33	Oog3
PRAMEF33	Pramel17
PRAMEF33	Pramel48
PRAMEF33	
PRAMEF33	Pramel44
PRAMEF33	Pramel39
PRAMEF33	Pramel28
PRAMEF33	
PRAMEF33	Pramel29
PRAMEF33	Pramel4
PRAMEF33	Pramel36
PRAMEF33	Pramel15
PRAMEF33	Pramel45
PRAMEF33	
PRAMEF33	Pramel13
PRAMEF33	Pramel7
PRAMEF33	
PRAMEF33	Pramel43
PRAMEF33	Pramel42
PRAMEF33	Pramel23
PRAMEF33	Gm16367
PRAMEF33	Gm3286
PRAMEF33	
PRAMEF33	Pramel34
PRAMEF33	Gm6351
PRAMEF33	E330014E10Rik
PRAMEF33	
PRAMEF33	Pramel27
PRAMEF33	Pramel6
PRAMEF33	Gm12789
PRAMEF33	
PRAMEF33	Pramel1
PRAMEF33	
PRAMEF33	Pramel40
PRAMEF33	Pramel18
PRAMEF33	Pramel20
PRAMEF33	
PRAMEF33	
PRAMEF33	Pramel33
PRAMEF33	Pramel46
PRAMEF33	Oog1
PRAMEF33	
PRAMEF33	Pramel21
PRAMEF33	Pramel12
PRAMEF33	
PRAMEF33	Pramel16
COL19A1	Col19a1
TRNP1	Trnp1
CLRN3	Clrn3
CITED4	Cited4
BTG4	Btg4
TMEM168	Tmem168
FBXO2	Fbxo2
ZNF283	
STARD3	Stard3
WDR11	Wdr11
GLRX	Glrx
YAP1	Yap1
SELENOI	Selenoi
RNF215	Rnf215
